1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
633	-0.792616	190.801755	0.007381	3.5
634	-0.890032	190.645956	0.019057	3.5
635	-0.245401	190.490495	0.010417	4.2
636	-1.118777	190.335373	0.020155	3.3
637	-0.880162	190.180587	0.007558	3.5
638	-0.994657	190.026136	0.004760	3.5
639	-0.029021	189.872019	0.001169	4.0
640	-0.858372	189.718235	0.017552	3.5
641	-0.083863	189.564782	0.006221	3.9
642	-1.132749	189.411661	0.006648	4.4
643	-0.849808	189.258868	0.005051	4.5
644	-0.983576	189.106404	0.014267	3.5
645	-1.200738	188.954267	0.019802	3.5
646	-0.207354	188.802456	0.004225	4.9
647	-0.873853	188.650969	0.013485	3.9
648	-0.927703	188.499807	0.008236	3.4
649	-1.144325	188.348967	0.005373	3.9
650	-0.000000	188.198448	0.000000	4.5
651	-1.110574	188.048250	0.017676	3.4
652	-0.844274	187.898371	0.007295	3.4
653	-0.997472	187.748810	0.013985	3.4
654	-0.000000	187.599566	0.000000	5.3
655	-0.377259	187.450638	0.012634	3.4
656	-0.965957	187.302025	0.021919	3.5
657	-0.908067	187.153725	0.011112	3.4
658	-1.346291	187.005739	0.016839	5.7
659	-0.751972	186.858064	0.017321	3.5
660	-1.002617	186.710699	0.019877	3.5
661	-1.315001	186.563645	0.014769	3.7
662	-0.169143	186.416898	0.004894	5.6
663	-0.926073	186.270459	0.009593	3.5
664	-0.000000	186.124326	0.000000	3.7
665	-1.169156	185.978499	0.006359	3.6
666	-1.165793	185.832976	0.034461	4.8
667	-1.002743	185.687756	0.012478	3.7
668	-0.789896	185.542838	0.010937	3.5
669	-0.984866	185.398222	0.013759	3.7
670	-1.017050	185.253906	0.010557	5.0
671	-0.000019	185.109889	0.000008	3.6
672	-0.957659	184.966170	0.018521	3.6
673	-0.000000	184.822748	0.000000	3.9
674	-0.874055	184.679623	0.004161	4.5
675	-0.386287	184.536792	0.006037	3.7
676	-0.239291	184.394256	0.003676	3.7
677	-0.306544	184.252013	0.006882	3.4
678	-0.728969	184.110062	0.012446	5.0
679	-0.779082	183.968403	0.029494	4.0
680	-0.000000	183.827034	0.000000	3.5
681	-1.030749	183.685954	0.013688	3.7
682	-0.000000	183.545163	0.000000	5.0
683	-0.924822	183.404658	0.005202	3.7
684	-1.261547	183.264441	0.007762	3.5
685	-0.964833	183.124509	0.006708	3.5
686	-1.067541	182.984861	0.010144	4.2
687	-0.265140	182.845497	0.006290	3.8
688	-0.845256	182.706416	0.027036	5.8
689	-0.615946	182.567616	0.014435	3.9
690	-0.720506	182.429098	0.008891	4.3
691	-1.095265	182.290859	0.024732	4.6
692	-0.881661	182.152899	0.019681	3.5
693	-0.000000	182.015217	0.000000	3.5
694	-0.996486	181.877813	0.014779	4.1
695	-0.001360	181.740684	0.000015	4.2
696	-0.000000	181.603832	0.000000	3.2
697	-0.123661	181.467253	0.004703	3.3
698	-0.298996	181.330948	0.005413	3.6
699	-0.641977	181.194916	0.010599	3.9
700	-0.697556	181.059155	0.014278	4.0
701	-0.000000	180.923666	0.000000	3.3
702	-0.813952	180.788446	0.009116	3.6
703	-0.772394	180.653496	0.010546	5.3
704	-1.011885	180.518814	0.005412	3.5
705	-0.988615	180.384399	0.010437	3.2
706	-0.813543	180.250251	0.027231	3.4
707	-0.798578	180.116369	0.005809	4.3
708	-0.100205	179.982752	0.000791	3.4
709	-0.998066	179.849398	0.026526	3.3
710	-0.798844	179.716308	0.006633	3.3
711	-0.802228	179.583480	0.006940	6.8
712	-1.156033	179.450913	0.011851	3.5
713	-0.096947	179.318607	0.003342	3.3
714	0.000000	179.186561	0.000000	3.2
715	-0.610048	179.054774	0.008227	4.3
716	-0.868655	178.923245	0.012476	3.5
717	-1.060110	178.791973	0.013417	3.4
718	-1.120324	178.660958	0.012356	3.3
719	-1.142233	178.530199	0.004862	4.8
720	-0.932989	178.399694	0.011745	3.8
721	-1.000911	178.269444	0.005575	3.3
722	-1.121211	178.139447	0.021474	3.3
723	-0.614870	178.009702	0.003025	3.5
724	-1.290300	177.880209	0.022714	4.1
725	-0.825913	177.750967	0.007421	3.3
726	-0.831552	177.621975	0.010348	3.3
727	-0.000000	177.493232	0.000000	3.4
728	-1.193912	177.364738	0.014958	3.9
729	-1.067820	177.236492	0.008143	3.4
730	-0.997543	177.108492	0.030069	3.5
731	-1.150559	176.980739	0.015096	3.6
732	-0.595631	176.853231	0.010829	3.9
733	-0.000000	176.725968	0.000000	3.9
734	-0.370619	176.598949	0.010958	3.3
735	-0.912903	176.472173	0.008101	3.8
736	-1.058180	176.345639	0.024558	3.5
737	-0.657999	176.219348	0.002077	4.1
738	-1.148750	176.093296	0.016262	3.4
739	-0.753291	175.967486	0.008431	3.5
740	-1.143225	175.841914	0.007171	3.9
741	-1.238445	175.716581	0.023587	4.0
742	-0.913111	175.591486	0.008329	3.5
743	-0.933004	175.466629	0.014935	3.5
744	-1.141824	175.342008	0.017561	3.5
745	-0.805795	175.217622	0.008781	3.8
746	-0.611116	175.093472	0.003418	4.1
747	-0.749795	174.969556	0.010237	3.5
748	-0.988871	174.845873	0.013884	3.6
749	-0.000000	174.722423	0.000000	3.5
750	-0.992657	174.599206	0.008473	4.0
751	-0.946582	174.476220	0.018163	3.5
752	-1.042166	174.353464	0.015661	3.6
753	-0.902274	174.230939	0.018214	3.5
754	-1.104929	174.108643	0.014446	4.0
755	-1.070222	173.986576	0.009561	3.6
756	-0.850375	173.864737	0.017335	3.5
757	-0.905784	173.743124	0.012596	3.5
758	-0.801158	173.621739	0.007758	3.5
759	-0.258645	173.500579	0.002190	3.8
760	-0.979958	173.379645	0.010660	4.0
761	-0.978707	173.258935	0.008120	4.8
762	-1.087143	173.138449	0.009984	3.6
763	-1.204878	173.018186	0.021942	3.4
764	-0.495559	172.898146	0.004474	4.6
765	-0.224687	172.778327	0.005731	3.9
766	-1.100161	172.658730	0.025250	3.4
767	-0.885184	172.539353	0.007704	4.1
768	-0.834075	172.420196	0.004585	3.8
769	-0.746181	172.301258	0.007299	3.5
770	-0.791908	172.182539	0.006092	3.4
771	-0.900936	172.064037	0.005930	4.2
772	-0.724585	171.945753	0.006766	4.3
773	-1.069607	171.827686	0.022672	3.5
774	-1.005085	171.709834	0.016117	3.4
775	-1.246190	171.592198	0.009075	4.1
776	-0.628005	171.474776	0.012070	4.2
777	-1.206590	171.357568	0.017011	3.4
778	-0.608692	171.240574	0.005288	3.4
779	-0.000000	171.123793	0.000000	3.8
780	-1.243870	171.007223	0.015657	4.6
781	-0.739746	170.890865	0.007863	3.5
782	-1.311129	170.774718	0.013210	3.3
783	-1.184464	170.658782	0.023766	3.5
784	-1.103789	170.543055	0.007297	4.7
785	-0.991103	170.427537	0.019007	3.4
786	-0.979392	170.312227	0.004559	3.3
787	-0.969471	170.197125	0.042105	3.4
788	-1.145683	170.082231	0.003694	5.0
789	-1.077218	169.967543	0.019432	3.6
790	-1.151888	169.853061	0.008858	3.6
791	-1.152368	169.738784	0.008284	3.4
792	-0.053466	169.624713	0.002074	5.2
793	-1.137394	169.510845	0.017738	3.6
794	-1.236793	169.397181	0.005097	3.4
795	-1.196110	169.283720	0.023538	3.6
796	-0.910740	169.170462	0.013959	4.9
797	-0.513456	169.057405	0.001321	3.9
798	-0.846019	168.944549	0.003858	3.6
799	-0.948296	168.831895	0.006532	3.5
800	-1.054709	168.719440	0.010181	5.1
801	-1.112120	168.607185	0.028795	3.7
802	-0.000000	168.495129	0.000000	3.5
803	-0.679845	168.383271	0.012349	3.7
804	-0.871918	168.271611	0.010857	5.0
805	-0.000000	168.160148	0.000000	3.7
806	-0.910422	168.048882	0.021607	3.5
807	-0.821552	167.937812	0.006463	3.5
808	-1.051547	167.826938	0.015213	5.0
809	-0.810074	167.716258	0.011995	3.7
810	-0.003059	167.605773	0.000103	3.3
811	-0.783622	167.495482	0.006793	3.5
812	-0.756767	167.385384	0.013109	4.3
813	-1.127713	167.275479	0.013259	4.5
814	-0.273779	167.165766	0.007807	3.6
815	-0.000000	167.056245	0.000000	3.5
816	-0.975902	166.946915	0.013011	3.7
817	-1.258537	166.837776	0.007283	3.4
818	-1.197014	166.728826	0.018139	4.2
819	-0.671277	166.620067	0.007621	3.7
820	-0.000000	166.511496	0.000000	3.4
821	-1.096995	166.403113	0.020805	3.9
822	-0.136670	166.294919	0.002261	3.8
823	-1.022356	166.186912	0.005416	3.5
824	-1.197401	166.079091	0.012811	3.4
825	-1.012312	165.971458	0.008746	3.7
826	-0.836903	165.864009	0.015262	4.1
827	-0.943732	165.756747	0.017237	4.1
828	-1.247205	165.649669	0.012005	3.3
829	-0.889586	165.542775	0.012211	3.7
830	-0.000000	165.436065	0.000000	3.7
831	-0.000000	165.329538	0.000000	4.0
832	-0.003897	165.223194	0.000947	3.3
833	-1.007064	165.117032	0.013832	3.4
834	-0.579303	165.011052	0.006200	3.7
835	-0.000000	164.905253	0.000000	4.0
836	-1.007520	164.799635	0.011162	3.4
837	-0.642369	164.694197	0.011920	3.3
838	-0.000000	164.588939	0.000000	3.6
839	-0.937628	164.483859	0.008854	4.2
840	-0.000000	164.378959	0.000000	3.4
841	-0.997838	164.274237	0.007296	3.4
842	-0.275125	164.169692	0.004101	3.6
843	-0.402902	164.065325	0.009237	4.1
844	-0.000000	163.961135	0.000000	3.4
845	-0.968431	163.857120	0.006845	3.5
846	-0.997549	163.753282	0.016856	3.5
847	-0.927045	163.649619	0.008591	4.4
848	-0.000049	163.546130	0.000019	3.7
849	-1.136781	163.442816	0.010665	3.6
850	0.000000	163.339676	0.000000	3.7
851	-0.940538	163.236709	0.007801	5.0
852	-0.893660	163.133915	0.006628	3.5
853	-0.709258	163.031294	0.004365	3.5
854	-1.023233	162.928844	0.004367	3.5
855	-0.906947	162.826566	0.004504	4.6
856	-1.112267	162.724459	0.018283	3.5
857	-1.307960	162.622523	0.005212	3.3
858	-0.000014	162.520757	0.000006	3.3
859	-1.142782	162.419160	0.010241	3.7
860	-0.984796	162.317733	0.023808	4.0
861	-1.093546	162.216474	0.009131	3.4
862	-1.084152	162.115383	0.010626	3.3
863	-1.043838	162.014461	0.011194	3.5
864	-0.983648	161.913705	0.012730	3.9
865	-0.748312	161.813117	0.010148	3.5
866	-1.233737	161.712695	0.008207	3.6
867	-1.095382	161.612439	0.016746	3.7
868	-0.875694	161.512349	0.014088	3.9
869	-0.638170	161.412424	0.008102	4.1
870	-1.074004	161.312663	0.015575	3.3
871	-1.164209	161.213067	0.019039	3.4
872	-0.931951	161.113635	0.021881	3.6
873	-0.294769	161.014366	0.005567	4.0
874	-0.736783	160.915260	0.006699	3.4
875	-0.000000	160.816316	0.000000	3.6
876	-0.502909	160.717535	0.006386	3.5
877	-0.784698	160.618915	0.017736	4.1
878	-0.775175	160.520456	0.007575	3.5
879	-0.997092	160.422158	0.012917	5.0
880	-0.975076	160.324021	0.014350	3.5
881	-0.831750	160.226043	0.010094	5.5
882	-0.858414	160.128225	0.013263	3.6
883	-0.940690	160.030566	0.011132	3.6
884	-0.552705	159.933066	0.004070	3.6
885	-0.976640	159.835723	0.014403	4.3
886	-0.601330	159.738539	0.007904	3.8
887	-0.731855	159.641512	0.007301	4.2
888	-0.711101	159.544642	0.010529	3.5
889	-0.701350	159.447929	0.002271	3.9
890	-0.931734	159.351372	0.006543	4.0
891	-0.342107	159.254971	0.002657	4.0
892	-1.131196	159.158725	0.006648	3.5
893	-0.845157	159.062634	0.015197	4.0
894	-0.545546	158.966697	0.005605	4.3
895	-0.000001	158.870915	0.000001	3.6
896	-0.253124	158.775286	0.007280	3.3
897	-0.651950	158.679811	0.004696	4.0
898	-1.073664	158.584489	0.025990	6.8
899	-0.999256	158.489319	0.006649	8.0
900	-0.433011	158.394302	0.005102	9.3
901	-0.000000	158.299436	0.000000	6.2
902	-0.174017	158.204721	0.004288	8.0
903	-0.851379	158.110158	0.009098	6.6
904	-0.000000	158.015745	0.000000	7.6
905	-0.879425	157.921482	0.013366	6.9
906	-0.812796	157.827369	0.005112	8.8
907	-0.968635	157.733406	0.012109	6.9
908	-0.942873	157.639591	0.005638	8.0
909	-0.905331	157.545925	0.012891	6.9
910	-0.000000	157.452408	0.000000	8.6
911	-1.130033	157.359038	0.012131	6.6
912	-1.181797	157.265816	0.013577	8.1
913	-1.127732	157.172741	0.017128	7.4
914	-0.951338	157.079813	0.009640	7.6
915	-0.941983	156.987031	0.006084	8.1
916	-0.821120	156.894395	0.008845	7.7
917	-1.131158	156.801904	0.011853	7.7
918	-1.097344	156.709559	0.017432	6.9
919	-1.247953	156.617359	0.010614	8.5
920	-1.022272	156.525304	0.005926	6.9
921	-1.102145	156.433392	0.015246	8.1
922	-1.176603	156.341624	0.027097	8.5
923	-0.819747	156.250000	0.006990	7.6
924	-0.795336	156.158519	0.017935	7.4
925	-1.149313	156.067180	0.010805	7.9
926	-0.793940	155.975984	0.004904	7.2
927	-0.987954	155.884930	0.008582	9.4
928	-0.781792	155.794017	0.019003	7.5
929	-0.951855	155.703246	0.009529	8.6
930	-0.598380	155.612615	0.010875	6.5
931	-0.000000	155.522125	0.000000	8.6
932	-1.022834	155.431775	0.010419	6.5
933	-0.000000	155.341565	0.000000	11.6
934	-0.837191	155.251495	0.007240	7.1
935	-0.983236	155.161563	0.012761	8.0
936	-1.056335	155.071771	0.009325	6.5
937	-0.959732	154.982117	0.004509	7.8
938	-0.585116	154.892601	0.008068	6.7
939	-1.266251	154.803222	0.019772	7.2
940	-0.607383	154.713981	0.012184	8.9
941	-0.872115	154.624878	0.009969	16.8
942	-0.000000	154.535910	0.000000	11.7
943	-0.902627	154.447080	0.015425	9.8
944	-0.466623	154.358385	0.006356	7.6
945	-0.000000	154.269826	0.000000	7.8
946	-1.119381	154.181402	0.012388	7.1
947	-0.697669	154.093114	0.011291	8.0
948	-0.698181	154.004960	0.006330	7.8
949	-1.011343	153.916940	0.006700	7.6
950	-0.195046	153.829054	0.006737	8.0
951	-0.563354	153.741303	0.009053	7.0
952	-1.047603	153.653684	0.013889	7.1
953	-0.000000	153.566198	0.000000	7.4
954	-0.940815	153.478846	0.006970	7.0
955	-0.780746	153.391625	0.006863	6.6
956	-1.135008	153.304537	0.012148	7.2
957	-1.099478	153.217580	0.006708	6.9
958	-0.674511	153.130755	0.008211	6.9
959	-0.008520	153.044061	0.000369	7.3
960	-0.984243	152.957498	0.007581	6.4
961	-0.667056	152.871065	0.011499	6.9
962	-0.000007	152.784762	0.000003	6.7
963	-0.970942	152.698589	0.017222	7.1
964	-0.714209	152.612545	0.012463	6.5
965	-1.194623	152.526631	0.013726	7.8
966	-0.034038	152.440845	0.002320	6.7
967	-0.000000	152.355188	0.000000	6.9
968	-1.100402	152.269660	0.038729	6.4
969	-0.553045	152.184259	0.008599	6.8
970	-0.928308	152.098986	0.009940	6.8
971	-0.957177	152.013840	0.005311	6.6
972	-1.172019	151.928821	0.009042	7.1
973	-1.017898	151.843928	0.015172	6.8
974	-0.837377	151.759163	0.006462	6.8
975	-1.087926	151.674523	0.016165	6.7
976	-1.098146	151.590009	0.012697	7.4
977	-0.757448	151.505620	0.014662	6.9
978	-0.380511	151.421357	0.009712	6.8
979	-1.005822	151.337218	0.009772	6.9
980	-0.273764	151.253204	0.005649	6.5
981	-0.914149	151.169314	0.004628	7.2
982	-0.783242	151.085549	0.005555	6.8
983	-0.891125	151.001907	0.014287	6.6
984	-1.118499	150.918388	0.008583	7.3
985	-1.002400	150.834992	0.027642	6.6
986	-1.147183	150.751719	0.017981	7.5
987	-0.000000	150.668569	0.000000	6.5
988	-0.623688	150.585541	0.010375	7.1
989	-1.246432	150.502634	0.010616	7.0
990	-0.371335	150.419849	0.008986	6.9
991	-1.166942	150.337186	0.004539	7.5
992	-0.953852	150.254644	0.017039	7.8
993	-0.000000	150.172222	0.000000	8.0
994	-1.049677	150.089921	0.005112	8.1
995	-1.058362	150.007740	0.008453	7.8
996	-0.838961	149.925679	0.011369	8.2
997	-1.165745	149.843737	0.006734	8.0
998	-0.000000	149.761915	0.000000	8.1
999	-0.082476	149.680212	0.004846	7.4
1000	-1.113664	149.598627	0.022817	7.8
1001	-0.827284	149.517161	0.031102	7.9
1002	-0.856235	149.435814	0.011458	7.3
1003	-0.733085	149.354584	0.010570	7.5
1004	-0.785738	149.273472	0.013499	7.0
1005	-0.765533	149.192477	0.006533	8.4
1006	-0.953222	149.111599	0.011315	6.8
1007	-0.055686	149.030838	0.003539	7.6
1008	-1.121190	148.950194	0.010171	7.1
1009	-0.856199	148.869666	0.009165	7.7
1010	-0.173818	148.789253	0.002480	7.3
1011	-1.005755	148.708957	0.009730	7.5
1012	-0.930015	148.628776	0.011236	7.4
1013	-1.283403	148.548710	0.012008	7.0
1014	-0.257813	148.468759	0.008641	7.3
1015	-0.000000	148.388923	0.000000	6.7
1016	-1.099140	148.309201	0.022299	7.4
1017	-1.001819	148.229594	0.006653	7.0
1018	-1.023911	148.150100	0.004668	8.6
1019	-0.756841	148.070719	0.005937	6.1
1020	-1.101231	147.991452	0.018683	7.4
1021	-1.201430	147.912298	0.008742	6.5
1022	-0.107489	147.833257	0.005413	7.3
1023	-0.000000	147.754329	0.000000	7.3
1024	-1.176893	147.675512	0.011064	7.6
1025	-0.000000	147.596808	0.000000	7.0
1026	-1.155092	147.518216	0.018272	7.3
1027	-0.739147	147.439735	0.006060	8.1
1028	-0.869181	147.361365	0.007485	6.8
1029	-0.737809	147.283106	0.004019	6.9
1030	-1.097349	147.204958	0.007166	6.6
1031	-1.063085	147.126920	0.015555	6.9
1032	-1.246856	147.048993	0.004937	6.5
1033	-1.201010	146.971175	0.009745	7.0
1034	-0.000000	146.893468	0.000000	7.0
1035	-0.910454	146.815869	0.020027	7.3
1036	-1.026433	146.738380	0.011061	7.2
1037	-0.668029	146.661000	0.008950	6.8
1038	-1.290654	146.583729	0.022339	6.8
1039	-0.979193	146.506566	0.011373	7.2
1040	-0.739847	146.429511	0.013285	6.8
1041	-0.920816	146.352565	0.018220	6.8
1042	-0.772721	146.275726	0.007723	6.9
1043	-0.928098	146.198994	0.018165	7.3
1044	-0.000000	146.122370	0.000000	7.1
1045	-0.842771	146.045853	0.007699	7.1
1046	-1.168131	145.969442	0.008969	7.1
1047	-1.179712	145.893139	0.008815	7.3
1048	-0.000000	145.816941	0.000000	6.9
1049	-1.269389	145.740849	0.034847	6.9
1050	-1.131541	145.664863	0.014555	7.0
1051	-0.920329	145.588983	0.012479	6.4
1052	-1.084161	145.513208	0.010410	9.2
1053	-1.266618	145.437538	0.010786	6.7
1054	-0.000000	145.361973	0.000000	7.4
1055	-0.945417	145.286513	0.040518	6.5
1056	-0.881422	145.211157	0.024696	7.0
1057	-0.000000	145.135905	0.000000	6.8
1058	-1.185459	145.060757	0.014080	7.6
1059	-0.575448	144.985712	0.003156	6.7
1060	-0.000000	144.910771	0.000000	7.6
1061	-1.034676	144.835934	0.006048	7.7
1062	-0.857526	144.761199	0.009204	7.3
1063	-0.000000	144.686567	0.000000	8.7
1064	-0.000921	144.612037	0.000096	9.6
1065	-1.035426	144.537610	0.015762	7.6
1066	-0.486481	144.463285	0.001323	8.9
1067	-0.000133	144.389062	0.000055	7.0
1068	-0.000000	144.314940	0.000000	7.7
1069	-0.000000	144.240920	0.000000	8.3
1070	-0.717307	144.167001	0.010763	7.7
1071	-0.836118	144.093182	0.006189	8.0
1072	-0.400815	144.019465	0.007250	6.9
1073	-0.498313	143.945848	0.009733	8.1
1074	-0.994666	143.872331	0.014003	6.8
1075	-1.081242	143.798914	0.012038	7.3
1076	-1.113822	143.725597	0.006694	6.7
1077	-0.956033	143.652380	0.005551	7.8
1078	-0.976166	143.579262	0.005812	7.4
1079	-0.624617	143.506243	0.006447	8.3
1080	-0.313650	143.433323	0.003583	6.9
1081	-1.288016	143.360502	0.013538	8.6
1082	-0.560561	143.287780	0.008206	6.6
1083	-0.953179	143.215155	0.011640	7.2
1084	-1.020231	143.142629	0.005810	6.9
1085	-1.225669	143.070201	0.005849	6.9
1086	-1.158254	142.997870	0.020766	7.2
1087	-1.020796	142.925637	0.009020	4.5
1088	-0.000000	142.853501	0.000000	5.1
1089	-1.019047	142.781462	0.010554	4.4
1090	-1.094596	142.709519	0.015125	3.9
1091	-0.000000	142.637674	0.000000	3.4
1092	-0.706751	142.565924	0.007488	3.6
1093	-1.009575	142.494271	0.007604	4.0
1094	-0.000050	142.422714	0.000019	3.4
1095	-1.200691	142.351252	0.006653	3.2
1096	-0.919916	142.279886	0.005617	3.2
1097	-0.941983	142.208616	0.022639	3.9
1098	-0.344447	142.137440	0.004312	3.2
1099	-0.657261	142.066360	0.008478	3.4
1100	0.000000	141.995374	0.000000	3.4
1101	-0.923991	141.924483	0.016136	3.6
1102	-0.860914	141.853685	0.011057	4.1
1103	-0.860678	141.782983	0.005559	3.4
1104	-1.106836	141.712373	0.011965	3.5
1105	-1.229756	141.641858	0.008133	3.4
1106	-0.899467	141.571436	0.010143	4.1
1107	-0.985534	141.501108	0.008463	3.5
1108	-0.826379	141.430872	0.005492	3.4
1109	-0.828841	141.360730	0.008660	3.6
1110	-0.818630	141.290680	0.013671	4.1
1111	-0.695004	141.220722	0.014479	3.9
1112	-0.539994	141.150857	0.010273	3.8
1113	-0.198683	141.081084	0.009292	3.8
1114	-0.012532	141.011403	0.001982	4.1
1115	-1.032350	140.941813	0.006211	4.3
1116	-1.036706	140.872315	0.006307	3.7
1117	-1.197798	140.802909	0.014095	3.7
1118	-1.237022	140.733593	0.017245	3.5
1119	-0.850007	140.664369	0.007468	3.3
1120	-1.099150	140.595235	0.012715	3.6
1121	-1.137614	140.526192	0.010478	4.0
1122	-0.898515	140.457239	0.032784	3.5
1123	-1.021969	140.388376	0.010035	3.5
1124	-0.988052	140.319603	0.030563	3.5
1125	-0.000000	140.250920	0.000000	4.5
1126	-1.187802	140.182326	0.024554	3.9
1127	-1.194445	140.113822	0.007988	3.9
1128	-0.704184	140.045407	0.006958	4.1
1129	-0.807773	139.977081	0.008292	4.3
1130	-1.109601	139.908844	0.014804	3.5
1131	-1.124938	139.840696	0.009350	3.5
1132	-0.995093	139.772635	0.012853	4.0
1133	-0.153023	139.704664	0.002949	4.0
1134	-0.850707	139.636780	0.009271	3.4
1135	-0.000000	139.568984	0.000000	3.5
1136	-1.205864	139.501276	0.004406	3.5
1137	-1.076829	139.433655	0.026191	4.1
1138	-0.683963	139.366122	0.005220	3.4
1139	-0.798207	139.298676	0.009488	3.8
1140	-0.766448	139.231317	0.012748	3.9
1141	-1.244009	139.164045	0.031847	4.4
1142	0.000000	139.096859	0.000000	3.7
1143	-0.002347	139.029760	0.000514	3.9
1144	-0.747854	138.962747	0.011330	4.0
1145	-1.006644	138.895820	0.027405	4.2
1146	-0.019778	138.828978	0.002230	3.8
1147	-0.382069	138.762223	0.002422	3.9
1148	0.000000	138.695553	0.000000	4.0
1149	-0.237892	138.628969	0.003856	4.3
1150	-0.622664	138.562469	0.004879	3.4
1151	-0.761222	138.496055	0.004699	3.4
1152	-1.164519	138.429725	0.018456	4.0
1153	-0.758230	138.363481	0.004046	4.3
1154	-0.981220	138.297320	0.010151	3.3
1155	-0.942466	138.231244	0.007398	3.5
1156	-1.156777	138.165252	0.038679	3.5
1157	-1.320730	138.099344	0.021360	3.9
1158	-0.869278	138.033520	0.009556	3.5
1159	-0.994860	137.967779	0.015190	3.5
1160	-1.245889	137.902122	0.016997	3.5
1161	0.000000	137.836548	0.000000	3.7
1162	-1.247333	137.771057	0.020975	3.8
1163	-0.659987	137.705649	0.013336	3.5
1164	-1.060887	137.640324	0.008569	3.5
1165	-0.966246	137.575081	0.008874	3.5
1166	-1.392371	137.509921	0.024904	4.2
1167	-1.252964	137.444842	0.009197	3.5
1168	-0.000000	137.379846	0.000000	3.4
1169	-0.417072	137.314932	0.006409	3.6
1170	-0.819935	137.250100	0.006845	4.2
1171	-0.000000	137.185349	0.000000	3.3
1172	-0.526251	137.120680	0.007237	3.8
1173	-0.000000	137.056092	0.000000	3.6
1174	-0.811141	136.991585	0.024161	3.8
1175	-0.174988	136.927158	0.006517	4.2
1176	-0.426528	136.862813	0.006271	3.5
1177	-0.000002	136.798548	0.000001	3.4
1178	-0.002510	136.734363	0.000717	3.6
1179	-1.191820	136.670259	0.007835	3.9
1180	-0.250079	136.606235	0.004003	3.4
1181	-0.939511	136.542291	0.005955	3.5
1182	-1.049531	136.478426	0.017897	3.5
1183	-0.433420	136.414641	0.008816	3.5
1184	-0.253643	136.350936	0.005161	3.7
1185	-0.000000	136.287310	0.000000	4.3
1186	-0.808370	136.223763	0.011423	3.8
1187	-1.220756	136.160295	0.007788	3.7
1188	-0.885597	136.096905	0.010272	3.7
1189	-1.100197	136.033594	0.014386	4.3
1190	-1.201661	135.970362	0.017021	3.8
1191	-1.081152	135.907208	0.015291	3.6
1192	-1.107933	135.844133	0.028715	3.8
1193	-0.618172	135.781135	0.004581	4.1
1194	-0.910318	135.718215	0.017525	3.8
1195	-1.131809	135.655373	0.011551	3.9
1196	-0.000000	135.592608	0.000000	3.9
1197	-1.088232	135.529921	0.007654	4.2
1198	-0.000000	135.467311	0.000000	3.7
1199	-0.892250	135.404778	0.005973	3.9
1200	-0.675023	135.342322	0.009995	4.0
1201	-0.000000	135.279942	0.000000	4.4
1202	-1.130034	135.217640	0.004523	3.6
1203	-0.948904	135.155413	0.010505	3.5
1204	-0.926412	135.093263	0.009650	4.1
1205	-0.994194	135.031190	0.009760	4.6
1206	-0.733340	134.969192	0.011019	3.5
1207	-0.466079	134.907270	0.012846	3.4
1208	-0.903052	134.845424	0.013519	5.9
1209	-0.574775	134.783653	0.007788	3.5
1210	-0.755866	134.721958	0.003745	3.3
1211	-0.963153	134.660338	0.010926	3.4
1212	-1.139628	134.598793	0.015634	4.5
1213	-0.939607	134.537323	0.007066	3.2
1214	-0.636768	134.475927	0.010420	3.4
1215	-0.826041	134.414607	0.004490	3.3
1216	-0.000000	134.353361	0.000000	3.9
1217	-0.967440	134.292189	0.020190	3.7
1218	-0.782392	134.231092	0.008807	3.3
1219	-1.217490	134.170068	0.017462	3.5
1220	-0.982863	134.109119	0.008569	3.8
1221	-0.883216	134.048243	0.009936	4.1
1222	-1.223003	133.987441	0.008306	3.4
1223	-0.674205	133.926713	0.014330	3.4
1224	-0.000000	133.866057	0.000000	3.5
1225	-1.101612	133.805475	0.008455	3.7
1226	-1.181541	133.744966	0.013553	3.9
1227	-1.035637	133.684530	0.018142	3.4
1228	-0.679251	133.624167	0.006316	3.6
1229	-0.983484	133.563877	0.039129	4.3
1230	-0.454247	133.503658	0.003721	4.1
1231	-1.052928	133.443513	0.007639	3.3
1232	-0.000000	133.383439	0.000000	3.7
1233	-0.784407	133.323437	0.007609	3.4
1234	-1.093798	133.263508	0.006088	4.1
1235	-0.885486	133.203650	0.011546	3.6
1236	-0.429294	133.143864	0.004303	3.4
1237	-0.000000	133.084149	0.000000	3.5
1238	-0.766461	133.024506	0.013651	4.1
1239	-0.793010	132.964934	0.006152	3.9
1240	-1.079732	132.905433	0.019368	3.5
1241	-0.897833	132.846003	0.016949	3.4
1242	-1.115419	132.786643	0.018147	3.5
1243	-0.000000	132.727355	0.000000	3.5
1244	-0.799435	132.668137	0.009673	4.2
1245	-0.814105	132.608989	0.010709	3.9
1246	-0.978513	132.549912	0.006115	3.6
1247	-0.838784	132.490904	0.008531	3.4
1248	0.000000	132.431967	0.000000	4.0
1249	-1.166064	132.373100	0.008056	4.1
1250	-0.000000	132.314302	0.000000	3.4
1251	-1.033607	132.255574	0.005094	3.5
1252	-1.144770	132.196916	0.008390	3.7
1253	-1.110870	132.138326	0.015216	4.0
1254	-1.095436	132.079806	0.014042	3.5
1255	-0.703492	132.021355	0.008103	3.5
